讲的很好，但是要自己动手多编程才能理解,0,5.0
"受益良多，感谢翁恺老师认真的指导
",0,5.0
内容精炼，老师讲解清晰,0,5.0
非常棒！我学到了很多,0,5.0
课程讲的很好，收获很大！,0,5.0
内容丰富，细节深入，但是老师讲解得清晰易懂！！极大减少了初学C语言在学习方向和上手应用两方面的迷茫，老师超棒！！！(๑╹ヮ╹๑)ﾉ,0,5.0
感谢翁恺老师,0,5.0
老师讲的浅显易懂，生动。,0,5.0
讲的特别好,0,5.0
"感觉非常棒！学到了很多知识

",0,5.0
"良心话，想自学的直接拿走，希望不要收回权限
",0,5.0
好！！！！！！,0,5.0
C语言的入门和进阶都看完了，受益匪浅，感谢翁恺老师！！！,0,5.0
太棒了，非常好,0,5.0
讲的清晰明了,0,5.0
翁恺yyds,0,5.0
"提升认识，获取知识
",0,5.0
翁恺老师的课很好！给我的c语言学习提供了很大的助力,0,5.0
进阶课不错,0,5.0
还不错，推荐,0,5.0
翁恺老师简直就是宝藏,0,5.0
我爱翁凯！,0,5.0
从C语言入门过来的，前一门课讲得比较详细，各种知识点都提到了。本门课只有概念没有实际用法，可能是希望学生自主学习，总的来说还是希望老师可以在每一个章节内加入一些例题，更方便理解。,0,5.0
真是超赞的,0,5.0
"good！
",0,5.0
sssssss,0,5.0
很好@。@！,0,5.0
很有启发，老师讲得很好,0,5.0
.......,0,5.0
很棒，很容易理解,0,5.0
"老师很优秀
",0,5.0
哇！超出预期了,0,5.0
C语言收货很大 感谢老师！！！,0,5.0
挺好的，很有意思,0,4.0
好，我认为自己,0,5.0
非常不错！,0,5.0
很好的课，可以补充很多学校老师没讲到的细节,0,5.0
"很好非常不错
",0,5.0
老师讲的很好,0,5.0
讲的十分通俗易懂，很容易理解。,0,5.0
讲的很好啊,0,5.0
老师讲的特别好！,0,5.0
非常的棒啊,0,5.0
"非常好,老师讲得非常好",0,5.0
无话说，恺哥yyds,0,5.0
"很好的课程
",0,5.0
翁老师强悍,0,5.0
课后作业为什么没有答案，我不知道怎么写都不知道怎么办,0,1.0
"讲解很详细
内容很充实",0,5.0
太对了哥！,0,5.0
好，很大的收获,0,5.0
生动有趣，内容丰富，很简单的就把专业知识学会了,0,5.0
很棒，收获很多!,0,5.0
真的讲很好，本身科班出身，听完以后真的有很大收获,0,5.0
"翁凯老师yyds

",0,5.0
老师教的非常好！评论区也很和谐友好，大家都很热心地帮助解决问题。,0,5.0
遇到一些问题解决不了，希望老师能对我指导一下,0,5.0
老师讲的挺好，有些东西需要自己通过实战去理解和记住，这课不错！,0,5.0
翁老师很赞,0,5.0
老师讲得太好了,0,5.0
very good！！！,0,5.0
感觉学习到了很多知识,0,5.0
求翁爸爸推出更多课程！,0,5.0
详细清晰易懂,0,5.0
翁恺授课深入浅出，收货颇丰；,0,5.0
学到了很多课本外的拓展知识，备课很充分。,0,5.0
让我对计算机编程是如何实现的有了更高的认识,0,5.0
翁恺老师的课很好！,0,5.0
溫愷老師講課很有條理。,0,5.0
在C语言上面收获极大,0,5.0
111111,0,5.0
牛逼讲得真好,0,5.0
对C语言的理解更透彻了,0,5.0
"老师好棒，课程由浅入深，非常NICE！
",0,5.0
老师讲得生动，而已很多扩展的知识点，棒！,0,5.0
课程内容丰富，授课方式灵活多样，学习资料齐全，方式多样，有讨论，有作业，有测验，有视频，有文档，学习后收获颇丰。,0,5.0
谢谢老师栽培，感觉学到了很多,0,5.0
课程让我学到了很多,0,5.0
哈哈哈哈哈哈哈哈,0,5.0
零基础的学生，跟着老师的课程走，竟然看懂了，太棒了,0,5.0
"非常实用，对我的帮助巨大
",0,5.0
老师讲的好,0,5.0
很好 谢谢老师已经学废了,0,5.0
好好好好好,0,5.0
非常好的的,0,5.0
啥都不用说 看到翁恺老师看就对了,0,5.0
翁恺老师一直可以的 非常清楚 翁恺老师yyds,0,5.0
ACLlib可以单独出一个教程视频吗谢谢老师,0,5.0
我的神，天软我来了,0,5.0
good！,0,5.0
很好，特别好,0,5.0
老师讲的课非常好，通俗易懂,0,5.0
老师讲的很好的,0,5.0
翁恺YYDS！！！！！,0,5.0
满满的干货，通俗易懂,0,5.0
好讲的舒适牛逼,0,5.0
全中国最好的C语言教程，老师的剪刀手太可爱了吧，拯救了我的计算机,0,5.0
感谢MOOC平台，感谢翁恺老师！！！,0,5.0
感觉进阶课程质量不如入门课程了，但还是挺好的,0,4.0
老师讲的非常清晰有条理，而且会提到很多容易发生的错误，并给出讲解，希望以后多多开课～～,0,5.0
非常喜欢，非常满意,0,5.0
"#include <studio.h>
int main（）
｛
    printf（＂niubi＂）;
    return 0;
｝",0,5.0
非常非常棒！,0,5.0
"学习编程要亲自动手去编译运行，只看不动手是学不会编程的，纸上得来终觉浅，绝知此事要躬行。
",0,5.0
老师课讲得很清楚,0,5.0
翁凯教授太帅了！,0,5.0
perfect,0,5.0
老师教的很好,0,5.0
翁恺牛皮啊,0,5.0
.......,0,5.0
讲课内容详细，上课不只是讲知识，更多的是在传递经验。永远的神！谢谢老师！,0,5.0
难......,0,5.0
saaddaadfd,0,5.0
感觉有些章节少了许多,0,5.0
翁恺老师讲课通俗幽默，思路清晰，学习了翁老师的c语言入门和进阶进阶的课程，学完期末90 不成问题，重要的是，这门课程让我感受到了c语言的美~,0,5.0
"讲的雀食好
用来复习还是能学到很多知识。
",0,4.0
想去浙大听翁恺老师的课。,0,5.0
我觉得进阶部分没有入门部分讲的好了，入门部分会有很多实例来熟悉语法，套路等等，进阶部分将理论讲完之后没有例子来让人理解，所以学得一头雾水,0,4.0
课程深入浅出，让没有基础的我也可以跟着老师学习,0,5.0
"直白易懂，深刻而实用
",0,5.0
"讲解细致易懂，非常奈斯
",0,5.0
翁恺老师上课很风趣，讲课的内容安排也是循序渐进的，上完课真的收获很多,0,5.0
老师教的很好,0,5.0
翁恺老师讲得好,0,5.0
老师教得很简洁易懂,0,5.0
授课重点突出，节奏紧凑，受益匪浅,0,5.0
"收获丰富，学到了许多上课没学过的东西
",0,4.0
老师讲得很好,0,5.0
翁老师讲的通俗易懂，推荐入门的学生认真看看。,0,4.0
好！！！！！！,0,5.0
超棒的，懂了很多,0,5.0
老师讲的很好，我感觉就是缺点对应的练习题,0,5.0
"非常喜欢这样的教学方式，一步一步思考最终学会
",0,5.0
"老师讲的很清晰 通俗易懂
",0,5.0
讲的很清晰啊，比自己看书好多了,0,5.0
讲的太棒了,0,5.0
好.....,0,5.0
老师讲的很好，容易理解，通过实例分析而不是枯燥讲解，举例具体详尽,0,5.0
老师讲得很仔细,0,5.0
课程很进阶,0,5.0
妙啊妙啊妙啊,0,5.0
asdfghjkl,0,5.0
"很有意思，讲的也很系统，我一个计算机小白都能看懂
",0,5.0
这门课程让我受益匪浅，真的很不错的一门课！,0,4.0
翁恺老师太赞了，老师讲课生动形象，易于接受，好！！！,0,5.0
感觉非常好,0,5.0
哇！超出预期了,0,5.0
老师讲得实在是太棒了！,0,5.0
学会了额外的技能,0,5.0
还玩呢尽快我,0,5.0
讲得不错喔,0,5.0
翁老师讲的非常好，语言生动，简洁易懂，我是再学习强国上先学习了一部分，然后转到mooc来学习的。感觉非常棒，后续还要加强练习。,0,5.0
最好的C语言课程，希望老师早点推出c  和数据结构课程,0,5.0
真的是，通俗易懂,0,5.0
将复杂的知识用简单的框架讲出、将生晦的代码用形象的绘图表示，确实是对初学者不为很好的选择,0,5.0
haod额,0,5.0
对c语言的了解加深,0,5.0
非常感谢老师,0,5.0
"我感觉很棒
",0,5.0
老师特别棒,0,5.0
讲的很不错,0,5.0
低价出猴博士全套加q3097597241,0,5.0
整个课程课中有讨论，让我去独立思考，思考后还能借鉴同学们的想法，获得双倍经验值。课后练习，尝试去编程，去验证自己的想法。这个课超值。,0,5.0
神仙老师啊啊啊，数学看矿爷，计算机看恺哥啊。,0,5.0
有的时候讲的内容对初学者不是很友好，需要一定基础,0,5.0
翁恺老师真的棒，如果他是博导，希望能读他的博士,0,5.0
"以前自学过C语言，如何现在在大学mooc再学一次C语言，感觉很不错
",0,5.0
nice！！！,0,5.0
非常好的课程,0,5.0
"真不错真不错，老师讲的真不错
",0,5.0
很不错，课程很清晰,0,5.0
老师真棒，简单易懂！！！！！！！！！,0,5.0
"课程学习起来很棒
",0,5.0
课讲的真的很好，虽然这课重复了太多次一点没变哈哈,0,5.0
很清晰很全面,0,5.0
很好的课程，尤其指针的课件，让我进一步了解了指针的使用,0,5.0
非常棒，希望上岸在学校见您,0,5.0
翁恺老师yyds,0,5.0
c语言课程我看过很多，我觉得这个课程很好,0,5.0
老师讲课很清晰，前来提升一下自己,0,5.0
11111111111,0,5.0
内容质量很高，循序渐进，逐步深入，是一套优秀的C语言教程。,0,5.0
棒啊啊啊啊,0,5.0
好老师，欢迎来珠海串门,0,5.0
翁老师的讲课很棒,0,5.0
收获满满啊,0,5.0
讲解非常清晰,0,5.0
"真不错哈哈
",0,4.0
细致认真清晰,0,5.0
超级好，超级棒的一门课,0,5.0
good！,0,5.0
这个相对好，对于我这种新手来说简直太棒了，最大的问题可能是需要自己对所有知识点进行总结,0,5.0
作为一个真真正正的小白，我听下来觉得翁老师真的讲的很好，逻辑极其清晰，而且能切身处地的考虑到新手的困惑，及时提醒,0,5.0
我上学那会儿，没有计算机C语课程。现在学起来很吃力，但是我尽量学懂。,0,2.0
还可以hh,0,4.0
"讲课很好，老师超棒！ 
还想问下这门课有配套的教材推荐吗？",0,5.0
特别特别棒,0,5.0
对思维有一定的启发,0,5.0
"课程内容通俗易懂,很容易吸收",0,5.0
"非常非常好
",0,5.0
好好好好好,0,5.0
很nice 啊,0,5.0
讲得真的很好,0,5.0
老师讲得太棒了！,0,5.0
讲课逻辑很清晰，非常好,0,5.0
很好，老师讲的深入浅出,0,5.0
真的好，但是更需要自学,0,5.0
讲的深入浅出，很好。,0,5.0
好好好好好,0,5.0
"老师讲的很好

",0,5.0
受益匪浅.,0,5.0
非常的好好好,0,5.0
好课程，推荐,0,5.0
"讲的非常好
",0,5.0
老师讲的很仔细 学到了很多东西,0,5.0
最喜欢的一门课程，开启了C语言的大门，老师讲的非常好，很多地方都有自己独到的理解，每次看都有不同的收获，而且这种面对面聊天一样的授课方式，听起来非常舒服。,0,5.0
翁老师的课讲的还是不错的，但是感觉不够啊,0,3.0
可以学到很多东西,0,4.0
不错， 很规范,0,5.0
把复杂的东西讲的很明白，很不错！,0,5.0
我十分满意,0,5.0
很好的课程,0,5.0
老师上课讲解的内容很详细，我也学到了很多课外的知识，推荐！,0,4.0
很好，内容很棒,0,5.0
不错非常好,0,5.0
效果非常好,0,5.0
自己看视频就可以慢慢学会,0,5.0
"非常不错,给我的指针和链表很大的提高",0,5.0
老师讲的很清晰，把我之前迷惑的地方和容易混淆的知识点都说清楚了，真好！谢谢老师们！,0,5.0
非常赞！翁恺老师讲得深入浅出，初学者极佳课程，极为推荐！,0,5.0
课程教会了基础的交互图形页面，但是练习题目太少，前几周的测验截至日期过早。,0,5.0
真是非常棒,0,5.0
学到了很多以前没有了解到的知识，特别是函数指针那部分,0,4.0
老师，讲的非常好。好的大学，没有围墙,0,5.0
很详细，对自己帮助蛮大的,0,5.0
"非常喜欢 很好
",0,5.0
课程很棒，老师讲的很好,0,5.0
好。。。。。,0,5.0
教学方式优秀，老师语言标准。,0,5.0
"老师讲的非常好
",0,5.0
hhhhh,0,5.0
用处很大，有帮助,0,5.0
上过C语言设计了，一直都很好,0,5.0
henhao,0,5.0
课程让我对C语言有了更深的了解,0,5.0
非常非常非常好,0,5.0
内容丰富，讲述详细。,0,5.0
实践与讲解结合，舒畅 清晰,0,5.0
课程真的很好,0,5.0
多看几遍  收获不同,0,5.0
翁恺老师真的超级棒！,0,5.0
老师讲课思路清晰，考虑问题周到。赞！,0,5.0
超级nice,0,5.0
"特别有用，谢谢老师
",0,5.0
老师讲的很好,0,5.0
"奥利给！我要拿到证书！我要拿到证书！我要拿到证书！
重要的事情说三遍

",0,5.0
老师讲得非常好，值得推荐！,0,5.0
用心学还是能学到很多收获的，继续坚持！谢谢老师教研团队的付出！,0,5.0
课程比较老了，只是不太全,0,3.0
讲的很好。,0,5.0
"真不错哈哈哈哈

",0,5.0
好好好好好好,0,5.0
赞赞赞赞赞,0,5.0
老师，我才刚来，结束的考核可以多给点时间吗？,0,5.0
学得有的懵,0,2.0
老师讲解较透彻。,0,4.0
老师讲解较透彻。,0,4.0
老师讲解较透彻。,0,4.0
老师讲解较透彻。,0,4.0
老师讲解较透彻。,0,4.0
好好好好啊,0,5.0
我是自学然后看到这课程，进来试了一下，完全不是我能接触到的，不过我还是努力下来，因为做出来后的成就感真的很有收获,0,5.0
对我学习C语言有很大帮助，见识到了很多很多东西。,0,5.0
课程条理清晰，例子简单形象，复习来看又多了一些思考。,0,5.0
"       老师讲课很认真，也有将重点讲好，很棒。
       开始我在书上看指针这一节的时候，有很多的地方都不懂，但是通过老师讲解之后我懂了很多，虽然不是完全懂了，但是比原来好多了；数据结构这一章，我也是受益良多，而且这个可以无限次观看，有不懂的还可以再多看几遍，对我的帮助很大，很感谢老师的讲解。
        就是全屏的时候有些模糊，可能是我电脑的问题吧，希望录制视频的时候能够再清晰一点。",0,5.0
老师讲解得很好，很喜欢这门课程,0,5.0
"很好，i了i了
",0,5.0
内容足够精细,0,5.0
233222,0,5.0
"画面不太清晰,但是讲的相当好!",0,3.0
"感觉很不错
",0,5.0
给予我很大的帮助,0,5.0
很好很细致,0,5.0
讲的太好了,0,5.0
谢谢老师。,0,5.0
依然很好，不过在章节编排上是不是可以做点调整，ACLLib可以放在图形设计前面，程序结构放在前面一点，感觉有点乱,0,4.0
太强了老师,0,5.0
老师讲课讲的太好了吧,0,5.0
还挺强的。,0,5.0
这门课说实话我是跟着授课老师的进度学的，当有一些不清楚时，会来看看翁凯老师的mooc，来搞懂不清楚的东西，当然这门课还有很多拓展的东西，我准备寒假看看，总之，挺好的一门课了，不知道c  有无,0,5.0
老师真的好厉害，讲的真的好清楚,0,5.0
好好好好好好好,0,5.0
哇！超出预期了,0,5.0
"讲得好仔细, 我没有系统学习c语言, 指针一点不会用, 听完也大概知道怎么回事, 熟练掌握和使用还需要多看多学多写",0,5.0
又来嫖浙大的课了，上次是矿爷的。,0,5.0
"挺好的，在学习！
",0,4.0
从基础到进阶，追随翁教授已大半年了！,0,5.0
老师讲的很清晰易懂，作业也有针对性联系,0,5.0
棒棒棒棒棒,0,5.0
好，真的很不错,0,5.0
niubihonghong,0,5.0
简洁，特别适合自学,0,5.0
课程很容易懂，特别是上课老师亲手写代码让人更容易理解,0,5.0
非常好，无意间发现的课程，感谢老师，本人大学是不好的二本，编程老师啥也没教，在这里自学的，真的很好，感谢，,0,5.0
"确实有一些东西是书上没有的东西
",0,5.0
留存一下有空在学,0,4.0
我来了翁老师,0,5.0
wk大法好！！,0,5.0
"翁凯老师的课，5颗星星是无法评价的。
切合实际，不拘泥于教程，切合实际，质量绝对上乘！",0,5.0
非常非常好,0,5.0
翁老师讲得很好啊 谢谢,0,5.0
非常喜欢这门课,0,5.0
这个课程不错,0,5.0
内容充实丰富，老师讲解详尽,0,5.0
好！！！！,0,5.0
"课程很好，受益良多
",0,5.0
老师的声音好好听，讲的又好,0,5.0
111113万,0,5.0
111111,0,5.0
"棒棒棒棒棒
",0,5.0
老师讲的非常好，通俗易懂，举例是自己手打的，可以。,0,5.0
"老师讲的很详细，也很生动，容易理解
",0,5.0
真不错，感觉很有用,0,5.0
很好啊啊啊啊 ,0,5.0
老师讲得真的很好，很有启发,0,5.0
讲的真是好呀。,0,5.0
"太爱翁恺老师了！
",0,5.0
哈哈哈哈哈,0,5.0
和书籍配合一起学习很能体现老师的博学。,0,5.0
0.0.0.0.0.0,0,5.0
爱了爱了呀,0,5.0
"好太好啦啦啦

",0,5.0
翁恺老师的课一直都很不错，但是就是有时候会莫名其妙的跳转到另一个地方，或者有时候一句话还没说完就开始讲其他地方了，应该是视频剪辑的问题，希望可以处理一下，但是瑕不掩瑜！,0,5.0
wengkai nice!,0,5.0
老师讲的很好,0,5.0
讲解细致入微,0,5.0
不错~~~~~,0,5.0
大爱翁恺老师,0,5.0
学习使我快乐，一直学习一直快乐！！,0,5.0
"最喜欢的老师
",0,5.0
很好很贴心,0,5.0
"逻辑清晰，非常好
",0,5.0
111111,0,5.0
"我又找来了。
进阶课，嘿嘿嘿。。",0,5.0
很棒一直在看,0,5.0
"翁恺老师好帅
",0,5.0
很好的课程,0,5.0
太棒了讲的很明白,0,4.0
收藏了慢慢学习,0,5.0
翁老师讲的很好，很多细节都会提到，让我也注意到了很多平时不会注意的问题。,0,5.0
"#include<iostream>
#include<string>
using namespace std;
void main(void){
string a='非常非常好!';
cout<<a;
return 0;
}",0,5.0
好好好好好好好,0,5.0
老师讲的很棒，希望多讲一下同类课程,0,5.0
好好好非常好,0,5.0
老师讲的很好，受益匪浅,0,5.0
对C语言有了很深的认识,0,5.0
课程设置的还不错，但希望C语言进阶部分的课件能及时更新，一直用10几年前的课件实在是影响学习,0,5.0
老师讲的非常好，如果早点儿碰到就更好了,0,4.0
翁恺老师很棒，但视频排序有点混乱,0,4.0
jiangdehenhao,0,5.0
老师讲的很好,0,5.0
感jio还可以,0,5.0
喜欢翁恺老师的课，很满意,0,5.0
讲的很好呦，而且老师声音好有磁性啊，好好听,0,5.0
很好的老师，讲解由浅入深,0,5.0
可以说是全网最好的C语言入门教程之一了,0,5.0
"老师讲的非常好  能学到很多
",0,5.0
考核方式有问题,0,1.0
翁老师的课太棒了,0,5.0
课程安排很合理，讲解的要点都很到位，翁老师挺好的,0,4.0
学有所感，学有所获,0,5.0
太喜欢翁老师了，以前最害怕程序设计了，但自从学了这门课后收获很多，对编程的恐惧感也消除了。老师以后一定要多出一些课呀。我打算全部都看,0,5.0
很好，不同于一般的网课，收获了很多,0,5.0
very nice,0,5.0
讲的挺好！,0,5.0
讲得很好，特别好,0,5.0
good。。。,0,5.0
翁老师讲解得很好，我学习到了很多，非常感谢,0,5.0
很好，很有用,0,5.0
非常好，翁恺老师良师益友,0,5.0
在翁老师课上，概念的讲解非常清晰 ，而且对具体的实例分析也讲解的非常到位，填补了学生在C语言知识上的缺漏，非常感谢翁老师的课程 。学生还会回来再看的 ,0,5.0
深入浅出，娓娓道来。详略得当，简明扼要。,0,5.0
学习很有收获，谢谢老师的讲解。,0,5.0
11111,0,4.0
收获颇多，老师教的很好,0,5.0
"非常好！强烈推荐
",0,5.0
111111111,0,5.0
老师讲解的非常非常的好，要点提炼得非常非常到位，话不多说，12个大大的赞走起！,0,5.0
非常非常喜欢,0,5.0
好想再听老师新开设的课程,0,5.0
以前不曾了解的部分，老师讲得清楚易懂，比如指针中的地址与变量值。,0,5.0
讲的很好，需要慢慢消化,0,5.0
特别特别好,0,5.0
"老师讲的很好
",0,5.0
感觉非常好,0,5.0
深入浅出，浅显易懂。最好的C语言入门课程,0,5.0
我觉得老师讲的有详有略，简直就是授人以渔,0,5.0
要反复琢磨,0,5.0
牛逼nbnb,0,5.0
"很不错，学到了很多
",0,5.0
"很好。学到了很多
",0,5.0
"11
1111
",0,5.0
这门课，启发式教学，递进式提问，让学习者步步提升，不错！,0,4.0
66666,0,5.0
课程安排合理，老师教学质量高,0,4.0
确实很好哦,0,5.0
感觉收获很多,0,5.0
让我对c语言的学习更顺利了,0,5.0
讲的很生动 很经典,0,5.0
老师的课还是挺好的,0,5.0
666666,0,5.0
感觉可以学到很多有关C语言的知识，老师讲的很好，对我学习帮助很大,0,5.0
讲得很详细,0,5.0
谢谢老师制作这么好的课,0,5.0
"非常棒的课程
",0,5.0
学不清楚 有些问题难以解决,0,4.0
好，很好，，，,0,5.0
能学习到很多知识，课程很丰富,0,5.0
挺好的。老师讲得很细致,0,5.0
翁恺老师，我的男神,0,5.0
冲冲冲冲冲冲 ,0,5.0
老师讲的很仔细，也很容易理解。,0,5.0
"
.....
",0,5.0
感谢老师的课程,0,5.0
good ！,0,4.0
很不错，很棒,0,5.0
特别好学到了好多东西,0,5.0
很棒棒的哦,0,5.0
讲课方式很好,0,5.0
各方面讲解都很细致,0,5.0
"上课思路清晰，逻辑严密，课程安排由易到难，非常适合c语言入门，感谢翁恺老师
",0,5.0
讲解细腻，练习配套，棒！,0,4.0
每天打卡30分钟，希望可以继续坚持下去,0,4.0
看完前一节，就不能回看了？,0,1.0
老师讲的很细，而且可以反复看，超级好,0,5.0
66666,0,5.0
就是有点听不懂,0,2.0
真的收获颇多 ~！而且这是2014年录制的课程，我现在2020年才学，大学到底学了啥~,0,5.0
很涨知识，很棒,0,5.0
棒棒棒！！！,0,5.0
"printf(""Amazing Course!\n"");",0,5.0
上课效果很好！,0,5.0
深入学习很好。,0,5.0
讲得很不错,0,5.0
FEICHANGDEBANG,0,5.0
老师讲的很棒！,0,5.0
讲的非常详细，翁凯老师是我在MOOC上面见过的最负责任的老师了，每一节课都是精心准备过的，看的非常有条理非常舒服。,0,5.0
老师，要学透这门课是不是还要装linux系统？,0,4.0
很喜欢这个老师授课   ,0,5.0
讲解的很到位,0,4.0
虽然我不是浙大的学生，但是我听了、看了翁老师的课确实受益匪浅,0,5.0
好好很棒很有收获,0,5.0
学到的内容足够我受益终生,0,1.0
飞速发展诗歌风格粗略奴家和,0,5.0
"优秀，但习题可以在多一点
",0,1.0
生动形象，寓乐于学。,0,5.0
翁老师的课真棒！,0,5.0
课程循序渐进，非常棒,0,5.0
很棒~NICE,0,5.0
非常非常棒,0,5.0
老师讲解很全面,0,5.0
真的学到很多，以前的疑惑解开了,0,5.0
"老师讲的很详细  很有帮助
",0,5.0
"老师讲得好好啊，能听懂，循序渐进，也挺深入的，但是到代码那一块就有点点懵逼了







",0,5.0
老师讲的很好,0,5.0
温故而知新！翁老师讲的是真的好，感谢翁老师,0,5.0
"我觉得还好吧
",0,5.0
真的很不错,0,5.0
非常棒，老师讲的特别的精髓,0,5.0
一个非常棒的C语言进阶课程,0,5.0
讲的挺好，新手一遍听不懂建议多听几遍,0,5.0
"非常不错，老师敢讲敢说，开课八次了都，说明真的经典
",0,5.0
"实在是超级棒的课程
",0,5.0
好课程，太值得学了,0,5.0
能和翁老师学习的更多,0,5.0
fighting,0,5.0
"可以非常好
",0,5.0
课程很棒呀,0,5.0
真的很有用,0,5.0
老师讲的不错！,0,5.0
翁恺老师讲的很详细,0,5.0
相当牛逼，希望出一套计算机核心课程系列，帮助非科班同学转行,0,5.0
老师讲的很好！,0,5.0
"。。。。。
",0,5.0
课程新颖，内容新颖,0,5.0
"赞，翁恺老师出品，必属精品
",0,5.0
翁恺老师讲得特别好啊，想当他的学生哈哈哈,0,5.0
翁老师讲的特别好，之前在学校C语言课上薄弱的知识点，在本次课的学习中得到了加强。,0,5.0
老师讲课很清晰仔细 就是感觉没有入门课程时那么多的题演示给我们看了,0,4.0
无敌棒呀这是,0,5.0
值得推荐的课程！,0,5.0
以前特别不喜欢写程序，上翁老师的课就没有那摩排斥了,0,5.0
"翁恺老师还需要评价吗？
",0,5.0
我很喜欢这门课,0,5.0
感觉讲的很好的,0,5.0
受益匪浅，继续加油！,0,5.0
这门课不错！,0,5.0
dfhgdf ,0,5.0
翁恺等我！！！！！！！男神等我！！！！！,0,5.0
翁老师的课简直太棒了！！！！！！！！！！！！,0,5.0
很不错的！,0,5.0
受益匪浅。,0,5.0
很棒，学到了很多，老师讲的很好,0,5.0
讲的很细，同时也会在原有的基础上进行拓展举例，时间还不是很长，让人很容易理解,0,4.0
看了老师的C语言入门课程来的，老师讲的很棒,0,5.0
"1.要是老师或者助教能多和学员及时沟通就好了。
2.查找自己的讨论区留言似乎不大方便，怎么快速浏览？",0,5.0
重点突出，老师讲课风格简洁帅气！,0,5.0
内容深入浅出，老师讲的很彻底，每节课的时间分布合理，很棒的课！,0,5.0
老师很好。,0,5.0
老师讲课风格非常舒服，内容简单易懂,0,5.0
要开课啦，我是看你课入门的，继续跟了，我是你的粉丝,0,5.0
可以啊啊啊啊,0,5.0
老师讲课循循善诱，很容易理解,0,5.0
非常清晰明了,0,5.0
老师讲的很有趣,0,5.0
老师好皮呀！哈哈哈,0,5.0
很不错，讲解很仔细,0,5.0
我对编程特别有兴趣，我买过《C语言从入门到精通》也去淘宝买过 学习视频，但是感觉都不连贯，看不懂，搞一头雾水。但看了翁恺老师的视频，理解了很多，懂了很多。我喜欢翁恺老师的视频。感觉十颗星都不算多。感谢翁恺，感谢这个平台。,0,5.0
"课程是挺不错的， 但是进阶的内容最好要有一定的基础，夸一下老师吧
",0,4.0
老师讲的很不错     挺喜欢老师的,0,5.0
很棒~~~~,0,5.0
老师授课风趣幽默，讲解得很好。,0,5.0
"课程很详细，而且能丰富我的知识库
",0,4.0
翁恺老师讲的很好，期待翁恺老师的数据结构,0,5.0
听完CAP的也可以来听听这个，有一些新东西，不听的话也可以，毕竟很少有人会把C当作主力语言，以后要么C  ，要么Java、C#，最后，吾师牛逼！！！感谢老师在MOOC平台上做出的贡献，好的大学没有围墙！,0,5.0
提前学效果不错,0,5.0
very Nice,0,5.0
这门课程的翁恺老师是我编程乃至于计算机方面知识的引路人,0,5.0
"好滴很 完美
",0,5.0
谢谢翁老师,0,5.0
"学习到了很多,真的很棒",0,5.0
很喜欢，谢谢老师,0,5.0
很棒字数补丁,0,5.0
翁恺老师的课是我在慕课中听到的最好的，超级喜欢,0,5.0
课程教的很详细 很喜欢翁恺老师的课,0,5.0
"翁恺老师讲得很详细很有感情，收获很大！
",0,5.0
超级棒，深入浅出的分析,0,5.0
很喜欢老师和老师的授课方式,0,5.0
很好！感谢！,0,5.0
老师很厉害，拓展了关于算法部分的内容，这一部分学习难度比较大，需要用心学习。,0,5.0
翁老师我男神,0,5.0
翁凯老师讲授的很好,0,5.0
very good,0,5.0
老师讲的非常透彻，收获很大,0,5.0
更加深入的学习了一点C语言，老师讲的超级好，最喜欢老师的Y ^_^ Y,0,5.0
翁恺老师得课讲得太好了，就是不涉及算法知识，希望以后可以看到翁恺老师算法视频,0,5.0
仔细，有趣,0,5.0
感谢翁老师，讲得很好，通俗易懂，而且幽默风趣。,0,5.0
讲课的腔调很好听,0,5.0
"挺好的哇！
",0,5.0
老师真厉害,0,5.0
课程很基础，老师讲的特别好,0,5.0
讲的非常好,0,5.0
太棒了吧哈哈哈,0,5.0
很好，都是以前的易错点,0,5.0
讲的很详细，还有易错点,0,5.0
本来只想默默的看看网课  也没准备评价 （虽然很棒）但当我看到翁凯老师因为音频质量差（其实并不差）而让我们多多包涵时 我就感慨 我真的要好好学习 我也要成为老师这样的人  我真的 真的喜欢 大爱翁凯老师 我们学校一直都是翁凯老师 希望更多的人受益 加油加油,0,5.0
简单易懂，轻松学习,0,5.0
之前申请的C语言的证书，怎么没收到纸质的？,0,5.0
老师讲得一如既往地好，推荐,0,5.0
老师很棒，讲得很好，很容易理解,0,5.0
老师讲的很好,0,5.0
"Very good！
",0,5.0
老师讲得贼好，会轻松学到该学的知识,0,5.0
非常非常实用,0,5.0
老师讲的很好，会精炼的讲知识点特殊的地方点出来，非常棒,0,5.0
名誉浙大学生^_^,0,5.0
真的超级喜欢，每次做出了自己的程序都很有成就感,0,5.0
哈哈哈哈哈哈,0,5.0
"评价：WOW，awesome，太棒了吧！
体会：老师太强了，课程很棒。
",0,5.0
"老师讲的详细生动，而且自己认真讲解，根本没有读ppt
",0,5.0
很多课讲的比自己的大学老师好（身处一所985）。但是测评环节总是由于时间问题我没有做。（也是自己懒 觉得没有必要，学校已经有考试了）,0,5.0
我计算机能够入门，感谢翁凯老师的C语言课程,0,5.0
翁恺老师的知识、经验储量真的可以！,0,5.0
讲课有条理，易懂,0,5.0
感觉觉很棒，老师讲的很受用,0,4.0
适合新手学习，但很多内容还是需要了解一些基础才能懂的,0,5.0
